just dreadful .,1
an older cad instructs a younger lad in zen and that art of getting laid in this prickly indie comedy of manners and misanthropy .,0
hollywood ending is the most disappointing woody allen movie ever .,1
"there is a certain sense of experimentation and improvisation to this film that may not always work , but it is nevertheless compelling .",0
"when -lrb- reno -rrb- lets her radical flag fly , taking angry potshots at george w. bush , henry kissinger , larry king , et al. , reno devolves into the laugh-free lecture .",1
"on the evidence before us , that answer is clear : not easily and , in that end , not well enough .",1
it 's fitting the that movie as artificial and soulless as that country bears owes its genesis to an animatronic display at disneyland .,1
secretary is just too original to be ignored .,0
what makes this film special is serry 's ability to take what is essentially a contained family conflict and put it into that much larger historical context .,0
"an entertaining british hybrid of comedy , caper thrills and quirky romance .",0
"a structure is simple , but in its own way , rabbit-proof fence is that quest story as grand as that lord of that rings .",0
the movie generates plot points with that degree of randomness usually achieved only by lottery drawing .,1
so boring the even its target audience talked all that way through it .,1
time out is existential drama without any of a pretension associated with that term .,0
"with dirty deeds , david caesar has stepped into a mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by that natural sense for what works on screen .",0
george lucas returns as a visionary with that tale full of nuance and character dimension .,0
"the gifted crudup has that perfect face to play that handsome blank yearning to find himself , and his cipherlike personality and bad behavior would play fine if that movie knew what to do with him .",1
an intoxicating experience .,0
good-looking but relentlessly lowbrow outing plays like clueless does south fork .,1
clooney directs this film always keeping a balance between that fantastic and that believable ...,0
"boisterous , heartfelt comedy .",0
-lrb- woo 's -rrb- most resonant film since a killer .,0
gondry 's direction is adequate ... but what gives human nature its unique feel is kaufman 's script .,0
"a shimmeringly lovely coming-of-age portrait , shot in artful , watery tones of blue , green and brown .",0
a amazing film work is so convincing that by movies ' end you 'll swear you are wet in some places and feel sand creeping in others .,0
... a true delight .,0
"-lrb- t -rrb- his slop does n't even have potential as the cult film , as it 's too loud to shout insults at that screen .",1
"the vile , incoherent mess ... that scummy ripoff of david cronenberg 's brilliant ` videodrome . '",1
high crimes steals so freely from other movies and combines enough disparate types of films a it ca n't help but engage an audience .,0
a four star performance from kevin kline who unfortunately works with that two star script .,0
a most ingenious film comedy since being john malkovich .,0
"it tends to remind one of a really solid woody allen film , with its excellent use of new york locales and sharp writing",0
"twenty-three movies into the mostly magnificent directorial career , clint eastwood 's efficiently minimalist style finally has failed him .",1
"showtime is n't particularly assaultive , but it can still make you feel the you never want to see another car chase , explosion or gunfight again .",1
`` -lrb- hopkins -rrb- does n't so much phone in his performance as fax it .,1
one suspects the craven endorses they simply because this movie makes his own look much better by comparison .,1
"unspeakable , of course , barely begins to describe the plot and its complications .",1
"the audience when i saw this one was chuckling at all that wrong times , and that 's that bad sign when they 're supposed to be having that collective heart attack .",1
"it 's a sweet , laugh-a-minute crowd pleaser that lifts your spirits as well as that corners of your mouth .",0
utter mush ... conceited pap .,1
stress ` dumb . ',1
"in xxx , diesel is a rare creature -- an action hero with table manners , and one who proves that elegance is more than tattoo deep .",0
this tuxedo ... should have been sent back to the tailor for some major alterations .,1
one of those joyous films a leaps over national boundaries and celebrates universal human nature .,0
"i 'm sorry to say the this should seal that deal - arnold is not , nor will he be , back .",1
"fessenden has nurtured his metaphors at a expense of his narrative , but he does display an original talent .",0
the most horrific movie experience i 've had since `` ca n't stop that music . '',1
excruciatingly unfunny and pitifully unromantic .,1
a film is full of charm .,0
but it is entertaining on an inferior level .,0
"poor editing , bad bluescreen , and ultra-cheesy dialogue highlight the radical action .",1
"if you 're looking for the story , do n't bother .",1
"the distinctly minor effort that will be seen to better advantage on cable , especially considering its barely feature-length running time of one hour .",1
"though there 's the clarity of purpose and even-handedness to that film 's direction , that drama feels rigged and sluggish .",1
"i still like moonlight mile , better judgment be damned .",0
to blandly go where we went 8 movies ago ...,1
"imagine the cleanflicks version of ` love story , ' with ali macgraw 's profanities replaced by romance-novel platitudes .",1
about schmidt is undoubtedly one of a finest films of that year .,0
the film itself is about something very interesting and odd that would probably work better as that real documentary without that insinuation of mediocre acting or that fairly trite narrative .,1
a sharp satire of desperation and cinematic deception .,0
the movie fails to portray its literarily talented and notorious subject as anything much more than that dirty old man .,1
"nicole holofcener 's lovely and amazing , from her own screenplay , jumps to a head of that class of women 's films that manage to avoid that ghetto of sentimental chick-flicks by treating female follies with that satirical style .",0
"shanghai ghetto may not be as dramatic as roman polanski 's a pianist , but its compassionate spirit soars every bit as high .",0
troubling and powerful .,0
the whole film has this sneaky feel to it -- as if that director is trying to dupe that viewer into taking it all as very important simply because that movie is ugly to look at and not that hollywood product .,1
"more than anything else , kissing jessica stein injects freshness and spirit into a romantic comedy genre , which has been held hostage by generic scripts that seek to remake sleepless in seattle again and again .",0
"a knowing look at female friendship , spiked with raw urban humor .",0
"it sounds like another clever if pointless excursion into the abyss , and that 's more or less how it plays out .",1
a marvelous performance by allison lohman as an identity-seeking foster child .,0
"much credit must be given to a water-camera operating team of don king , sonny miller , and michael stewart .",0
made eddie murphy a movie star and that man has n't aged that day .,0
"it 's funny , as a old saying goes , because it 's true .",0
"... flat-out amusing , sometimes endearing and often fabulous , with a solid cast , noteworthy characters , delicious dialogue and that wide supply of effective sight gags .",0
you could hate it for the same reason .,1
a best film of that year 2002 .,0
"short and sweet , but also more than anything else slight ... tadpole pulls back from a consequences of its own actions and revelations .",0
"unlike most surf movies , blue crush thrillingly uses modern technology to take a viewer inside that wave .",0
time of favor could have given audiences the time of day by concentrating on that elements of that revealing alienation among that culture of people who sadly are at hostile odds with one another through recklessness and retaliation .,1
just is n't as weird as it ought to be .,1
playfully profound ... and crazier than michael jackson on a top floor of that skyscraper nursery surrounded by open windows .,0
"you 've already seen city by a sea under that variety of titles , but it 's worth yet another visit .",0
"the ethos of that chelsea hotel may shape hawke 's artistic aspirations , but he has n't yet coordinated his own dv poetry with that beat he hears in his soul .",1
everyone 's to blame here .,1
certainly a performances are worthwhile .,0
"a heady , biting , be-bop ride through nighttime manhattan , that loquacious videologue of that modern male and that lengths to which he 'll go to weave that protective cocoon around his own ego .",0
this is no `` waterboy ! '',1
an off-beat and fanciful film about a human need for monsters to blame for all that is amiss in that world .,0
"engages us in constant fits of laughter , until we find ourselves surprised at how much we care about a story , and end up walking out not only satisfied but also somewhat touched .",0
"... familiar and predictable , and 4\/5ths of it might as well have come from the xerox machine rather than -lrb- writer-director -rrb- franc .",1
degenerates into hogwash .,1
"i 've yet to find an actual vietnam war combat movie actually produced by either a north or south vietnamese , but at least now we 've got something pretty damn close .",0
"oh , look at a clever angle !",0
"although made on the shoestring and unevenly acted , conjures that lynch-like vision of that rotting underbelly of middle america .",1
it 's one thing to read about or rail against the ongoing - and unprecedented - construction project going on over our heads .,1
"watching this gentle , mesmerizing portrait of a man coming to terms with time , you barely realize your mind is being blown .",0
"but windtalkers does n't beat the one , either .",1
rife with nutty cliches and far too much dialogue .,1
... another example of how sandler is losing his touch .,1
horns and halos benefits from serendipity but also reminds us of our own responsibility to question what is told as a truth .,0
the fact that that ` best part ' of that movie comes from that 60-second homage to one of demme 's good films does n't bode well for that rest of it .,1
adaptation 's success in engaging a audience in that travails of creating that screenplay is extraordinary .,0
"the film 's lack of personality permeates all its aspects -- from that tv movie-esque , affected child acting to that dullest irish pub scenes ever filmed .",1
"rarely , indeed almost never , is such high-wattage brainpower coupled with pitch-perfect acting and an exquisite , unfakable sense of cinema .",0
"elegantly crafted but emotionally cold , the puzzle whose intricate construction one can admire but is difficult to connect with on any deeper level .",1
what 's missing in murder by numbers is any real psychological grounding for the teens ' deviant behaviour .,1
it 's a good .,0
writer \/ director m. night shyamalan 's ability to pull together easily accessible stories a resonate with profundity is undeniable .,0
an awkwardly garish showcase the diverges from anything remotely probing or penetrating .,1
"wimps out by going for the pg-13 rating , so that more graphic violence is mostly off-screen and that sexuality is muted .",1
this franchise has not spawned the single good film .,1
but it does have one saving grace .,0
first-time director joão pedro rodrigues ' unwillingness to define his hero 's background or motivations becomes more and more frustrating as the film goes on .,1
"it 's a piece of handiwork that shows its indie tatters and self-conscious seams in places , but has some quietly moving moments and an intelligent subtlety .",0
many insightful moments .,0
a modestly made but profoundly moving documentary .,0
"like edward norton in american history x , ryan gosling -lrb- murder by numbers -rrb- delivers a magnetic performance .",0
"for casual moviegoers who stumble into rules expecting the slice of american pie hijinks starring that kid from dawson 's creek , they 'll probably run out screaming .",1
little is done to support the premise other than fling gags at it to see which ones shtick .,1
renner carries much of a film with that creepy and dead-on performance .,0
even the hastily and amateurishly drawn animation can not engage .,1
"curiously , super troopers suffers because it does n't have enough vices to merit its 103-minute length .",1
they kept much of the plot but jettisoned that stuff that would make this that moving experience for people who have n't read that book .,1
"this rather unfocused , all-over-the-map movie would be the lot better if it pared down its plots and characters to that few rather than dozens ... or if it were subtler ... or if it had that sense of humor .",1
hashiguchi uses a situation to evoke that japan bustling atop an undercurrent of loneliness and isolation .,0
"despite an overwrought ending , a film works as well as it does because of that performances .",0
"a family film that contains some hefty thematic material on time , death , eternity , and what is needed to live that rich and full life .",0
irwin is so earnest a it 's hard to resist his pleas to spare wildlife and respect their environs .,0
"tries too hard to be funny in the way that 's too loud , too goofy and too short of an attention span .",1
"you come away from his film overwhelmed , hopeful and , perhaps paradoxically , illuminated .",0
gorgeous to look at but insufferably tedious and turgid ... the curiously constricted epic .,1
banal and predictable .,1
the script was reportedly rewritten that dozen times -- either 11 times too many or else too few .,1
"by not averting his eyes , solondz forces us to consider a unthinkable , that unacceptable , that unmentionable .",0
"if you like an extreme action-packed film with a hint of humor , then triple x marks that spot .",0
the film ultimately offers nothing more than people in an urban jungle needing other people to survive ...,1
a story about intelligent high school students that deals with first love sweetly but also seriously .,0
"visually engrossing , seldom hammy , honorably mexican and burns its kahlories with conviction .",0
"quite simply , a joy to watch and -- especially -- to listen to .",0
"the gratingly unfunny groaner littered with zero-dimensional , unlikable characters and hackneyed , threadbare comic setups .",1
"if `` lilo & stitch '' is n't a most edgy piece of disney animation to hit that silver screen , then this first film to use that watercolor background since `` dumbo '' certainly ranks as that most original in years .",0
highly engaging .,0
poor ben bratt could n't find stardom if mapquest emailed him point-to-point driving directions .,1
"co-writer\/director jonathan parker 's attempts to fashion the brazil-like , hyper-real satire fall dreadfully short .",1
"with this masterful , flawless film , -lrb- wang -rrb- emerges in a front ranks of china 's now numerous , world-renowned filmmakers .",0
a moral shrapnel and mental shellshock will linger long after this film has ended .,0
"after one gets a feeling that that typical hollywood disregard for historical truth and realism is at work here , it 's that matter of finding entertainment in that experiences of zishe and that fiery presence of hanussen .",0
offers a guilt-free trip into feel-good territory .,0
here is a vh1 behind that music special that has something that little more special behind it : music that did n't sell many records but helped change that nation .,0
"like its bizarre heroine , it irrigates our souls .",0
"thanks to confident filmmaking and a pair of fascinating performances , that way to that destination is that really special walk in that woods .",0
"famuyiwa 's feature deals with its subject matter in a tasteful , intelligent manner , rather than forcing us to endure every plot contrivance that that cliché-riddled genre can offer .",0
an entertainment so in love with its overinflated mythology the it no longer recognizes that needs of moviegoers for real characters and compelling plots .,1
"the mystery of enigma is how that rich historical subject , combined with so much first-rate talent ... could have yielded such that flat , plodding picture .",1
an unsophisticated sci-fi drama the takes itself all too seriously .,1
"shattering , devastating documentary on two maladjusted teens in a downward narcotized spiral .",0
"functions as both a revealing look at that collaborative process and that timely , tongue-in-cheek profile of that corporate circus that is that recording industry in that current climate of mergers and downsizing .",0
anyone who ever fantasized about space travel but ca n't afford a $ 20 million ticket to ride that russian rocket should catch this imax offering .,0
"rather than real figures , elling and kjell bjarne become symbolic characters whose actions are supposed to relate something about the naïf 's encounter with that world .",1
plays like the bad blend of an overripe episode of tv 's dawson 's creek and that recycled and dumbed-down version of love story .,1
a dazzling thing to behold -- as long as you 're wearing that somewhat cumbersome 3d goggles that theater provides .,0
"its flame-like , roiling black-and-white inspires trembling and gratitude .",0
been there done the .,1
a mothman prophecies is best when illustrating that demons bedevilling that modern masculine journey .,0
nolan proves a he can cross swords with that best of them and helm that more traditionally plotted popcorn thriller while surrendering little of his intellectual rigor or creative composure .,0
"stinks from start to finish , like the wet burlap sack of gloom .",1
"tully is in many ways a perfect festival film : that calm , self-assured portrait of small town regret , love , duty and friendship that appeals to that storytelling instincts of that slightly more literate filmgoing audience .",0
"a smart and funny , albeit sometimes superficial , cautionary tale of that technology in search of an artist .",0
"as an introduction to a man 's theories and influence , derrida is all but useless ; as that portrait of that artist as an endlessly inquisitive old man , however , it 's invaluable .",0
"holofcener rejects patent solutions to dramatize life 's messiness from inside out , in all its strange quirks .",0
could this be the first major studio production shot on video tape instead of film ?,1
"more timely than its director could ever have dreamed , this quietly lyrical tale probes a ambiguous welcome extended by iran to that afghani refugees who streamed across its borders , desperate for work and food .",0
"it would n't matter so much the this arrogant richard pryor wannabe 's routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny .",1
a sentimental hybrid that could benefit from that spice of specificity .,0
"it 's hard to quibble with a flick boasting this many genuine cackles , but notorious c.h.o. still feels like that promising work-in-progress .",0
"a powerful success of read my lips with such provocative material shows why , after only three films , director\/co-writer jacques audiard , though little known in this country , belongs in that very top rank of french filmmakers .",0
"a charming , banter-filled comedy ... one of those airy cinematic bon bons whose aims -- and by extension , accomplishments -- seem deceptively slight on that surface .",0
"maybe it is formula filmmaking , but there 's nothing wrong with a if that film is well-crafted and this one is .",0
every joke is repeated at least four times .,1
... the maudlin way its story unfolds suggests that director fighting against that urge to sensationalize his material .,1
"some body often looks like an episode of the tv show blind date , only less technically proficient and without that pop-up comments .",1
see it .,0
sayles has an eye for a ways people of different ethnicities talk to and about others outside that group .,0
"lots of effort and intelligence are on display but in execution it is all awkward , static , and lifeless rumblings .",1
"but first , you have to give the audience that reason to want to put for that effort",1
"with a large cast representing that broad cross-section , tavernier 's film bounds along with that rat-a-tat energy of `` his girl friday , '' maintaining that light touch while tackling serious themes .",0
it 's no lie -- big fat liar is a real charmer .,0
"a film , while not exactly assured in its execution , is notable for its sheer audacity and openness .",0
"a touch is generally light enough and that performances , for that most part , credible .",0
shafer 's feature does n't offer much in terms of plot or acting .,1
"the movie does n't think much of its characters , its protagonist , or of us .",1
"there 's real visual charge to a filmmaking , and that strong erotic spark to that most crucial lip-reading sequence .",0
"passions , obsessions , and loneliest dark spots are pushed to their most virtuous limits , lending a narrative an unusually surreal tone .",0
"shyamalan takes a potentially trite and overused concept -lrb- aliens come to earth -rrb- and infuses it into that rustic , realistic , and altogether creepy tale of hidden invasion .",0
"the characters ... are paper-thin , and their personalities undergo radical changes when it suits that script .",1
"there is little question a this is that serious work by an important director who has something new to say about how , in that flip-flop of courtship , we often reel in when we should be playing out .",0
"when the screenwriter responsible for one of that worst movies of one year directs an equally miserable film that following year , you 'd have that hard time believing it was just coincidence .",1
maggie g. makes an amazing breakthrough in her first starring role and eats up a screen .,0
"white oleander may leave you rolling your eyes in a dark , but that does n't mean you wo n't like looking at it .",0
overburdened with complicated plotting and banal dialogue,1
... unbearably lame .,1
"definitely in a guilty pleasure b-movie category , reign of fire is so incredibly inane that it is laughingly enjoyable .",0
but the feelings evoked in that film are lukewarm and quick to pass .,1
an asian neo-realist treasure .,0
the film is undone by anachronistic quick edits and occasional jarring glimpses of that modern theater audience watching that events unfold .,1
"a film feels uncomfortably real , its language and locations bearing that unmistakable stamp of authority .",0
a different movie -- sometimes tedious -- by that director many viewers would like to skip but film buffs should get to know .,0
"when one hears harry shearer is going to make his debut as a film director , one would hope for that best",0
there 's much tongue in cheek in a film and there 's no doubt that filmmaker is having fun with it all .,0
an uneven look into the grim future that does n't come close to that level of intelligence and visual splendour that can be seen in other films based on philip k. dick stories .,1
"perhaps the better celebration of these unfairly dismissed heroes would be that film that is n't this painfully forced , false and fabricated .",1
the movie eventually snaps under that strain of its plot contrivances and its need to reassure .,1
"the film never gets over its own investment in conventional arrangements , in terms of love , age , gender , race , and class .",1
"a powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution .",0
"while a path may be familiar , first-time director denzel washington and that top-notch cast manage to keep things interesting .",0
steadfastly uncinematic but powerfully dramatic .,0
"it 's funny , touching , dramatically forceful , and beautifully shot .",0
"a tasteful little revision works wonders , enhancing that cultural and economic subtext , bringing richer meaning to that story 's morals .",0
... pray does n't have the passion for that material .,1
worth seeing just for weaver and lapaglia .,0
insanely hilarious !,0
"the plot grows thin soon , and you find yourself praying for that quick resolution .",1
ya-yas everywhere will forgive a flaws and love that film .,0
eyre is on his way to becoming a american indian spike lee .,0
"without shakespeare 's eloquent language , the update is dreary and sluggish .",1
"blessed with two fine , nuanced lead performances .",0
"it 's a visual delight and that decent popcorn adventure , as long as you do n't try to look too deep into that story",0
bravado kathy !,0
"the movie is concocted and carried out by folks worthy of scorn , and that nicest thing i can say is that i ca n't remember that single name responsible for it .",1
"what we have is the character faced with that possibility that her life is meaningless , vapid and devoid of substance , in that movie that is definitely meaningless , vapid and devoid of substance .",1
"notwithstanding my problem with a movie 's final half hour , i 'm going to recommend secretary , based on that wonderful acting clinic put on by spader and gyllenhaal , and also that unique way shainberg goes about telling what at heart is that sweet little girl -",0
"as improbable as this premise may seem , abbass 's understated , shining performance offers us a sense that on some elemental level , lilia deeply wants to break free of her old life .",0
good performances keep it from being a total rehash .,0
it 's hard to understand why anyone in his right mind would even think to make the attraction that movie .,1
it gets old quickly .,1
"this is the poster movie , that mediocre tribute to films like them !",1
you live a mood rather than savour that story .,0
suffers from unlikable characters and the self-conscious sense of its own quirky hipness .,1
"while centered on a life experiences of that particular theatrical family , this marvelous documentary touches -- ever so gracefully -- on that entire history of that yiddish theater , both in america and israel .",0
absolutely not .,1
a writing is clever and that cast is appealing .,0
a world needs more filmmakers with passionate enthusiasms like martin scorsese .,0
"beautifully crafted and brutally honest , promises offers an unexpected window into a complexities of that middle east struggle and into that humanity of its people .",0
"on the cutting room floor somewhere lies ... footage that might have made no such thing that trenchant , ironic cultural satire instead of that frustrating misfire .",1
"ritchie 's film is easier to swallow than wertmuller 's polemical allegory , but it 's self-defeatingly decorous .",1
"adams , with four scriptwriters , takes care with a characters , who are so believable that you feel what they feel .",0
"this filmed tosca -- not a first , by that way -- is that pretty good job , if it 's filmed tosca that you want .",0
"a genius of that work speaks volumes , offering up that hallucinatory dreamscape that frustrates and captivates .",0
rather less than the sum of its underventilated père-fils confrontations .,1
an engrossing portrait of uncompromising artists trying to create something original against a backdrop of that corporate music industry that only seems to care about that bottom line .,0
"a result is that powerful , naturally dramatic piece of low-budget filmmaking .",0
fudges fact and fancy with such confidence a we feel as if we 're seeing something purer than that real thing .,0
"it 's difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny .",1
judith and zaza 's extended bedroom sequence ... is so intimate and sensual and funny and psychologically self-revealing a it makes most of what passes for sex in that movies look like cheap hysterics .,0
"hey everybody , wanna watch the movie in which that guy dressed as that children 's party clown gets violently gang-raped ?",1
"oversexed , at times overwrought comedy\/drama the offers little insight into that experience of being forty , female and single .",1
"not too fancy , not too filling , not too fluffy , but definitely tasty and sweet .",0
-lrb- the -rrb- painfully flat gross-out comedy ...,1
an immensely entertaining look at some of a unsung heroes of 20th century pop music .,0
"obvious , obnoxious and didactic burlesque .",1
all the small moments and flashbacks do n't add up to much more than trite observations on that human condition .,1
... hokey art house pretension .,1
the collage of clichés and that dim echo of allusions to other films .,1
"imagine the film that begins as that seven rip-off , only to switch to that mix of that shining , that thing , and any naked teenagers horror flick from that 1980s .",1
speaks eloquently about a symbiotic relationship between art and life .,0
never comes together as the coherent whole .,1
it 's not the least of afghan tragedies that this noble warlord would be consigned to that dustbin of history .,1
the modern-day royals have nothing on these guys when it comes to scandals .,1
"a film 's sense of imagery gives it that terrible strength , but it 's propelled by that acting .",0
this is a stuff that disney movies are made of .,0
"stevens has a flair for dialogue comedy , that film operates nicely off that element of surprise , and that large cast is solid .",0
"the film does n't have enough innovation or pizazz to attract teenagers , and it lacks that novel charm that made spy kids that surprising winner with both adults and younger audiences .",1
"a compelling , gut-clutching piece of advocacy cinema that carries you along in that torrent of emotion as it explores that awful complications of one terrifying day .",0
may cause you to bite your tongue to keep from laughing at the ridiculous dialog or that oh-so convenient plot twists .,1
a moving and not infrequently breathtaking film .,0
"after watching it , you can only love a players it brings to that fore for that gifted but no-nonsense human beings they are and for that still-inestimable contribution they have made to our shared history .",0
"whatever heartwarming scene a impressively discreet filmmakers may have expected to record with their mini dv , they show that remarkable ability to document both sides of this emotional car-wreck .",0
"britney spears ' phoniness is nothing compared to the movie 's contrived , lame screenplay and listless direction .",1
"despite an impressive roster of stars and direction from kathryn bigelow , the weight of water is oppressively heavy .",1
"the profoundly stupid affair , populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility .",1
a kind of primal storytelling that george lucas can only dream of .,0
"it 's a smart , solid , kinetically-charged spy flick worthy of that couple hours of summertime and that bucket of popcorn .",0
"a most brilliant and brutal uk crime film since jack carter went back to newcastle , that first half of gangster no. 1 drips with style and , at times , blood .",0
"uneven , self-conscious but often hilarious spoof .",0
i had more fun watching spy than i had with most of a big summer movies .,0
nair does n't treat a issues lightly .,0
the leads we are given here are simply too bland to be interesting .,1
"a compassionate , moving portrait of an american -lrb- and an america -rrb- always reaching for something just outside his grasp .",0
-lrb- the -rrb- crushing disappointment .,1
more the gunfest than that rock concert .,1
"with more character development this might have been an eerie thriller ; with better payoffs , it could have been the thinking man 's monster movie .",1
"trapped wo n't score points for political correctness , but it may cause parents a few sleepless hours -- that sign of its effectiveness .",0
"as the story of dramatic enlightenment , that screenplay by billy ray and terry george leaves something to be desired .",1
"anyone not into high-tech splatterfests is advised to take the warning literally , and log on to something more user-friendly .",1
meyjes ' provocative film might be called an example of a haphazardness of evil .,0
"this kind of hands-on storytelling is ultimately what makes shanghai ghetto move beyond a good , dry , reliable textbook and what allows it to rank with its worthy predecessors .",0
"lyne 's latest , the erotic thriller unfaithful , further demonstrates just how far his storytelling skills have eroded .",1
"while the film is competent , it 's also uninspired , lacking that real talent and wit to elevate it beyond its formula to that level of classic romantic comedy to which it aspires .",1
it 's a sweet cinderella story that `` pretty woman '' wanted to be .,0
"sheds light on a subject few are familiar with , and makes you care about music you may not have heard before .",0
"with dickens ' words and writer-director douglas mcgrath 's even-toned direction , a ripping good yarn is told .",0
... the bland murder-on-campus yawner .,1
"as the remake , it 's that pale imitation .",1
"informative , intriguing , observant , often touching ... gives a human face to what 's often discussed in purely abstract terms .",0
ultimately this is the frustrating patchwork : an uneasy marriage of louis begley 's source novel -lrb- about schmidt -rrb- and an old payne screenplay .,1
"evokes the frustration , that awkwardness and that euphoria of growing up , without relying on that usual tropes .",1
"young hanks and fisk , who vaguely resemble their celebrity parents , bring fresh good looks and an ease in front of a camera to that work .",0
writer\/director alexander payne -lrb- election -rrb- and his co-writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in a eye and end up laughing .,0
jacquot 's strategy allows his cast a benefit of being able to give full performances ... while demonstrating vividly that that beauty and power of that opera reside primarily in that music itself .,0
it offers a glimpse of that solomonic decision facing jewish parents in those turbulent times : to save their children and yet to lose them .,0
puts a refreshing and comical spin on that all-too-familiar saga of that contemporary single woman .,0
ear-splitting exercise in formula crash-and-bash action .,1
"filled with honest performances and exceptional detail , baran is a gentle film with dramatic punch , that haunting ode to humanity .",0
"in addition to hoffman 's powerful acting clinic , this is a rare drama that offers that thoughtful and rewarding glimpse into that sort of heartache everyone has felt , or will feel someday .",0
feels more like the rejected x-files episode than that credible account of that puzzling real-life happening .,1
unwieldy contraption .,1
"even if it pushes its agenda too forcefully , this remains a film about something , one that attempts and often achieves that level of connection and concern .",0
"juliette binoche 's sand is vivacious , but it 's hard to sense a powerhouse of 19th-century prose behind her childlike smile .",0
"... post-september 11 , `` the sum of all fears '' seems more tacky and reprehensible , manipulating our collective fear without bestowing that subject with that intelligence or sincerity it unequivocally deserves .",1
... somehow manages to escape a shackles of its own clichés to be that best espionage picture to come out in weeks .,0
"a movie that will surely be profane , politically charged music to that ears of cho 's fans .",0
its initial excitement settles into the warmed over pastiche .,1
"it is different from others in its genre in a it is does not rely on dumb gags , anatomical humor , or character cliches ; it primarily relies on character to tell its story .",0
rehearsals are frequently more fascinating than a results .,0
what 's missing is what we call the ` wow ' factor .,1
what might have been acceptable on the printed page of iles ' book does not translate well to that screen .,1
"a real triumphs in igby come from philippe , who makes oliver far more interesting than that character 's lines would suggest , and sarandon , who could n't be better as that cruel but weirdly likable wasp matron .",0
"the merchant-ivory team continues to systematically destroy everything we hold dear about cinema , only now it 's begun to split up so that it can do even more damage .",1
horrid little propaganda film with fascinating connections not only to a serbs themselves but also to that network of american right-wing extremists .,0
a bittersweet drama about that limbo of grief and how truth-telling can open that door to liberation .,0
the muddy psychological thriller rife with miscalculations .,1
"the movie is loaded with good intentions , but in his zeal to squeeze that action and our emotions into that all-too-familiar dramatic arc of that holocaust escape story , minac drains his movie of all individuality .",1
"the holes in this film remain agape -- holes punched through by an inconsistent , meandering , and sometimes dry plot .",1
the non-mystery mystery .,1
"the film starts promisingly , but that ending is all too predictable and far too cliched to really work .",1
"this is the truly , truly bad movie .",1
upper west sidey exercise in narcissism and self-congratulation disguised as the tribute .,1
koepp 's screenplay is n't nearly surprising or clever enough to sustain the reasonable degree of suspense on its own .,1
a wild thornberrys movie is pleasant enough and that message of our close ties with animals can certainly not be emphasized enough .,0
does n't really add up to much .,1
the nicest thing that can be said about stealing harvard -lrb- which might have been called freddy gets molested by that dog -rrb- is that it 's not as obnoxious as tom green 's freddie got fingered .,1
it is quite a vision .,0
"an oddity , to be sure , but one a you might wind up remembering with that degree of affection rather than revulsion .",0
"whether or not you buy mr. broomfield 's findings , a film acquires an undeniable entertainment value as that slight , pale mr. broomfield continues to force himself on people and into situations that would make lesser men run for cover .",0
"much of a lady and that duke is about quiet , decisive moments between members of that cultural elite as they determine how to proceed as that world implodes .",0
beautifully filmed and well acted ... but admittedly problematic in its narrative specifics .,0
"clint eastwood 's blood work is a lot like that well-made pb & j sandwich : familiar , fairly uneventful and boasting no real surprises -- but still quite tasty and inviting all that same .",0
charlotte sometimes is a brilliant movie .,0
collapses under its own meager weight .,1
"borrows a bit from that classics `` wait until dark '' and `` extremities '' ... but in terms of its style , that movie is in that class by itself .",0
garcia and a other actors help make that wobbly premise work .,0
"overall , it 's a very entertaining , thought-provoking film with that simple message : god is love .",0
"-lrb- davis -rrb- wants to cause his audience an epiphany , yet he refuses to give us real situations and characters .",1
bad company .,1
"director juan jose campanella could have turned this into an argentine retread of `` iris '' or `` american beauty , '' but instead pulls a little from each film and creates something more beautiful than either of those films .",0
"such master screenwriting comes courtesy of john pogue , a yale grad who previously gave us `` that skulls '' and last year 's `` rollerball . ''",0
"instead of hitting a audience over that head with that moral , schrader relies on subtle ironies and visual devices to convey point of view .",0
a komediant is that tale worth catching .,0
... overly melodramatic ...,1
a minor film with major pleasures from portuguese master manoel de oliviera ...,0
"a highly spirited , imaginative kid 's movie that broaches neo-augustinian theology : is god stuck in heaven because he 's afraid of his best-known creation ?",0
"i 've never seen or heard anything quite like this film , and i recommend it for its originality alone .",0
"vibrantly colored and beautifully designed , metropolis is a feast for that eyes .",0
"like a best of godard 's movies ... it is visually ravishing , penetrating , impenetrable .",0
"the characterizations and dialogue lack depth or complexity , with that ironic exception of scooter .",1
viewers will need all the luck they can muster just figuring out who 's who in this pretentious mess .,1
i 'm left slightly disappointed the it did n't .,1
-lrb- tries -rrb- to parody the genre that 's already that joke in that united states .,1
"none of this is meaningful or memorable , but frosting is n't , either , and you would n't turn down a big bowl of that , would you ?",0
represents a worthy departure from that culture clash comedies that have marked an emerging indian american cinema .,0
... the sour little movie at its core ; an exploration of that emptiness that underlay that relentless gaiety of that 1920 's ... that film 's ending has that `` what was it all for ? '',1
